"NO","시군구","번지","본번","부번","단지명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)"
"1737","서울특별시 구로구 구로동","26","0026","0000","신도림포스빌","월세","24.1500","202604","14","1,000","65","6","2004","새말로 102","202604~202704","신규","-","",""
"1738","서울특별시 구로구 구로동","110","0110","0000","종인아네스트","월세","19.4700","202604","14","1,000","55","8","2012","공원로7길 11","202604~202804","신규","-","",""
"1739","서울특별시 관악구 봉천동","32-1","0032","0001","더울림메트로타워","전세","17.9500","202604","14","19,000","0","19","2022","관악로 219","202605~202705","갱신","-","17,000","0"
"1740","서울특별시 관악구 봉천동","881-30","0881","0030","청룡2오피스텔","월세","29.0400","202604","14","17,000","25","3","2004","남부순환로214길 35","202605~202805","신규","-","",""
"1741","서울특별시 강서구 방화동","829","0829","0000","오피앙2","월세","22.5000","202604","14","4,000","25","6","2002","금낭화로 287-50","202604~202704","신규","-","",""
"1742","서울특별시 강서구 마곡동","776-2","0776","0002","마곡센트럴대방디엠시티오피스텔","전세","39.9700","202604","14","34,000","0","10","2017","양천로 344","202606~202806","갱신","-","33,000","0"
"1743","서울특별시 관악구 신림동","1423-13","1423","0013","DH TOWER","월세","14.9500","202604","14","16,000","10","9","2022","남부순환로181길 33","202605~202805","신규","-","",""
"1744","서울특별시 관악구 신림동","1433-19","1433","0019","주식회사 씨앤에이레지던스","월세","14.9100","202604","14","500","59","5","2016","신림로65길 15-8","202604~202704","갱신","-","500","57"
"1745","서울특별시 강동구 길동","413-21","0413","0021","SM 엘루이 주상복합","월세","28.7600","202604","14","5,000","110","10","2023","천호대로177길 48-5","202605~202805","신규","-","",""
"1746","서울특별시 강서구 마곡동","758-2","0758","0002","마곡일성트루엘플래닛","월세","21.4300","202604","14","1,000","75","10","2016","마곡중앙로 161-22","202604~202704","신규","-","",""
"1747","서울특별시 영등포구 신길동","65-31","0065","0031","여의도M타워","월세","14.7600","202604","14","1,000","60","9","2019","영등포로 388","202604~202704","신규","-","",""
"1748","서울특별시 강서구 마곡동","758-2","0758","0002","마곡일성트루엘플래닛","월세","21.4300","202604","14","1,000","77","8","2016","마곡중앙로 161-22","202604~202804","신규","-","",""
"1749","서울특별시 강서구 마곡동","758-2","0758","0002","마곡일성트루엘플래닛","월세","21.4300","202604","14","500","61","6","2016","마곡중앙로 161-22","202605~202705","신규","-","",""
"1750","서울특별시 영등포구 영등포동2가","94-116","0094","0116","여의도 리브하임","월세","19.0200","202604","14","19,440","7","13","2022","버드나루로 42","202606~202806","신규","-","",""
"1751","서울특별시 강서구 마곡동","760-1","0760","0001","힐스테이트에코 마곡나루역 라마다앙코르 서울마곡","월세","21.6100","202604","14","15,660","15","4","2017","마곡중앙로 161-11","202605~202705","신규","-","",""
"1752","서울특별시 영등포구 영등포동2가","94-204","0094","0204","한가람 더원 301동","월세","55.4400","202604","14","5,000","200","5","2022","국회대로56길 32","202606~202806","신규","-","",""
"1753","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","월세","25.2400","202604","14","1,000","85","32","2015","구천면로 192","202604~202704","신규","-","",""
"1754","서울특별시 강동구 천호동","425-3","0425","0003","천호역 한강 푸르지오시티","월세","25.0600","202604","14","500","80","10","2015","구천면로 192","202604~202804","신규","-","",""
"1755","서울특별시 강동구 천호동","155-5","0155","0005","강동역두산위브센티움","월세","31.4300","202604","14","1,000","63","14","2004","성안로 155","202604~202704","신규","-","",""
"1756","서울특별시 강동구 천호동","169-9","0169","0009","다성 이즈빌","전세","22.0500","202604","14","15,900","0","3","2016","성안로25길 29","202605~202805","신규","-","",""
"1757","서울특별시 강동구 천호동","414","0414","0000","두산위브센티움","월세","31.3700","202604","14","2,000","70","23","2004","올림픽로70길 61","202604~202704","신규","-","",""
"1758","서울특별시 강동구 천호동","414","0414","0000","두산위브센티움","월세","31.3700","202604","14","13,450","22","11","2004","올림픽로70길 61","202605~202805","신규","-","",""
"1759","서울특별시 강동구 천호동","163-15","0163","0015","S.I 팰리스","전세","35.1500","202604","14","26,000","0","5","2020","진황도로33길 11","202607~202807","신규","-","",""
"1760","서울특별시 강서구 마곡동","776","0776","0000","마곡 파크뷰 대방디엠시티 오피스텔","전세","21.0200","202604","14","16,740","0","8","2019","마곡동로10길 23","202605~202805","신규","-","",""
"1761","서울특별시 영등포구 영등포동2가","94-204","0094","0204","한가람 더원 301동","월세","55.4400","202604","14","5,000","195","4","2022","국회대로56길 32","202606~202806","신규","-","",""
"1762","서울특별시 금천구 시흥동","994-9","0994","0009","제이타워","전세","21.0200","202604","14","15,000","0","18","2022","시흥대로 225","202605~202705","갱신","사용","15,000","0"
"1763","서울특별시 금천구 시흥동","998-9","0998","0009","MK.TOWER","월세","22.6000","202604","14","14,900","10","4","2019","금하로 601","202605~202805","신규","-","",""
"1764","서울특별시 송파구 방이동","50","0050","0000","잠실엘퍼스트오피스텔","월세","18.0700","202604","14","1,000","100","19","2019","백제고분로51길 7","202605~202705","신규","-","",""
"1765","서울특별시 구로구 구로동","44-2","0044","0002","몽삐에뜨로즈","전세","29.8800","202604","14","24,600","0","14","2022","공원로8길 30-12","202605~202805","갱신","-","23,500","0"
"1766","서울특별시 구로구 구로동","44-2","0044","0002","몽삐에뜨로즈","전세","29.8800","202604","14","24,800","0","14","2022","공원로8길 30-12","202606~202806","갱신","-","24,000","0"
"1767","서울특별시 구로구 구로동","419-1","0419","0001","성강케렌시아","전세","36.7100","202604","14","23,000","0","2","2021","구로동로40길 2","-","-","-","",""
"1768","서울특별시 강동구 명일동","46-2","0046","0002","고덕역 효성해링턴 타워 더퍼스트","전세","19.5100","202604","14","16,000","0","16","2020","고덕로 262","202607~202807","신규","-","",""
"1769","서울특별시 영등포구 문래동6가","2-2","0002","0002","문래동 현대홈시티2","전세","57.7600","202604","14","33,250","0","6","2004","선유로13길 5","202606~202806","신규","-","",""
"1770","서울특별시 영등포구 영등포동1가","27-1","0027","0001","폴라리스오피스텔","월세","19.0800","202604","14","11,600","18","5","2003","경인로114길 18","202605~202805","갱신","사용","11,600","17"
"1771","서울특별시 송파구 방이동","41-1","0041","0001","잠실파크웨이","월세","19.1300","202604","14","1,000","90","7","2019","올림픽로34길 5-23","202606~202706","갱신","사용","1,000","86"
"1772","서울특별시 송파구 방이동","41-3","0041","0003","보광스퀘어","월세","29.0500","202604","14","2,000","155","11","2023","올림픽로34길 5-29","202605~202705","신규","-","",""
"1773","서울특별시 송파구 방이동","42","0042","0000","잠실역 웰리지 더테라스","전세","24.1200","202604","14","26,000","0","6","2023","올림픽로34길 5-14","202606~202806","신규","-","",""
"1774","서울특별시 송파구 방이동","39","0039","0000","잠실 제니알","월세","23.5700","202604","14","10,000","55","8","2020","올림픽로34길 6","202605~202705","갱신","-","10,000","51"
"1775","서울특별시 송파구 방이동","41-8","0041","0008","잠실 벨솔레 오피스텔","월세","25.6000","202604","14","3,000","105","16","2020","올림픽로34길 5-13","202605~202705","갱신","-","3,000","100"
"1776","서울특별시 영등포구 영등포동1가","26-1","0026","0001","여의도광장","월세","16.4700","202604","14","12,000","21","4","2020","경인로114길 20","202605~202805","신규","-","",""
"1777","서울특별시 영등포구 영등포동1가","79-3","0079","0003","여의도 명남 더블레스","월세","15.4100","202604","14","13,000","8","8","2017","경인로112길 7","202606~202806","갱신","사용","13,000","7"
"1778","서울특별시 강서구 마곡동","760-1","0760","0001","힐스테이트에코 마곡나루역 라마다앙코르 서울마곡","월세","20.8400","202604","14","14,720","9","6","2017","마곡중앙로 161-11","202606~202706","갱신","-","14,720","6"
"1779","서울특별시 강서구 마곡동","758","0758","0000","마곡시티오피스텔","월세","22.5100","202604","14","2,000","73","12","2016","마곡서로 170","202604~202704","신규","-","",""
"1780","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","21.8600","202604","14","500","80","7","2017","마곡중앙5로 6","202606~202806","신규","-","",""
"1781","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","전세","22.1700","202604","14","17,000","0","5","2017","마곡중앙5로 6","202605~202705","신규","-","",""
"1782","서울특별시 강서구 마곡동","760","0760","0000","마곡나루역보타닉푸르지오시티","월세","22.2000","202604","14","500","78","7","2017","마곡중앙5로 6","202605~202705","갱신","-","500","74"
"1783","서울특별시 강서구 마곡동","773-1","0773","0001","마곡역센트럴푸르지오시티","월세","23.0000","202604","14","1,000","80","7","2016","마곡중앙6로 10","202604~202704","신규","-","",""
"1784","서울특별시 송파구 문정동","639-5","0639","0005","힐스테이트에코송파","월세","21.0600","202604","14","6,000","47","13","2017","정의로7길 13","202604~202804","신규","-","",""
"1785","서울특별시 송파구 문정동","652-4","0652","0004","힐스테이트에코문정","월세","20.7900","202604","14","18,900","20","13","2018","법원로4길 10","202606~202806","신규","-","",""
"1786","서울특별시 송파구 문정동","652-4","0652","0004","힐스테이트에코문정","월세","20.7900","202604","14","2,000","87","9","2018","법원로4길 10","202606~202706","갱신","-","2,000","86"
"1787","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","월세","25.8700","202604","14","19,350","27","14","2015","법원로 55","202605~202805","갱신","사용","20,000","20"
"1788","서울특별시 송파구 문정동","624","0624","0000","송파 아이파크","월세","29.8300","202604","14","24,000","25","14","2015","법원로 55","202605~202805","갱신","사용","24,000","20"
"1789","서울특별시 송파구 문정동","620","0620","0000","송파푸르지오시티","월세","46.5500","202604","14","30,000","60","9","2013","새말로 62","202604~202804","신규","-","",""
"1790","서울특별시 송파구 문정동","652-2","0652","0002","문정 오벨리스크","월세","21.2400","202604","14","1,000","95","14","2018","송파대로 145","202605~202705","신규","-","",""
"1791","서울특별시 영등포구 양평동5가","24-1","0024","0001","선유도역 마들렌 오피스텔","월세","25.8200","202604","14","3,000","79","12","2021","양평로21다길 14","202605~202705","신규","-","",""
